time	current
18900.0	4.1406872458
18960.0	4.1120953756
19020.0	4.1301931727
19080.0	4.0885846213
19140.0	4.2483563543
19200.0	4.8378308986
19260.0	4.5086341753
19320.0	4.3308714532
19380.0	4.0132473315
19440.0	4.1549896715
19500.0	4.379740257
19560.0	4.4447174744
19620.0	4.1245801657
19680.0	4.5327703489
19740.0	4.7609028189
19800.0	4.9330901049
19860.0	4.8225263253
19920.0	4.6609273553
19980.0	4.9090897104
20040.0	4.9325609405
20100.0	4.4168080451
20160.0	4.3772174844
20220.0	4.5565032837
20280.0	4.4881414136
20340.0	4.5968935338
20400.0	4.6190160689
20460.0	4.320978265
20520.0	4.533724933
20580.0	4.6609386958
20640.0	4.6069975313
20700.0	4.5075950629
20760.0	4.301876533
20820.0	4.6691427001
20880.0	4.6855388657
20940.0	4.8370891645
21000.0	4.3136149361
21060.0	4.4171575289
21120.0	4.3289350475
21180.0	4.4092238579
21240.0	4.4663057218
21300.0	4.5644023656
21360.0	4.418652036
21420.0	4.4170645096
21480.0	4.4093246349
21540.0	4.7499245504
21600.0	4.6904671745
21660.0	4.77567848
21720.0	4.9771284041
21780.0	4.5915130687
21840.0	4.2673242361
21900.0	4.8627072651
21960.0	4.5703091855
22020.0	4.3123568463
22080.0	4.402116183
22140.0	4.5124527478
22200.0	4.250314404
22260.0	4.4208447664
22320.0	4.5142080269
22380.0	4.2810828309
22440.0	4.5134565024
22500.0	4.5618058255
22560.0	4.640225074
22620.0	4.3833827745
22680.0	4.6433023374
22740.0	4.7472451721
22800.0	4.5385364301
22860.0	4.6297702929
22920.0	4.4927535241
22980.0	4.4942051837
23040.0	4.7003979624
23100.0	4.7136155827
23160.0	4.8110810909
23220.0	4.5526850972
23280.0	4.6351723147
23340.0	4.8582779871
23400.0	5.0743519209
23460.0	4.9267571337
23520.0	5.027752401
23580.0	4.737035196
23640.0	5.0347430493
23700.0	4.9220709136
23760.0	4.6134043193
23820.0	4.6038612932
23880.0	4.5769942003
23940.0	4.6289243267
24000.0	4.7652632502
24060.0	4.745972519
24120.0	4.6652335828
24180.0	4.5948032906
24240.0	4.8467947725
24300.0	4.7391432324
24360.0	4.7648673136
24420.0	4.9185247936
24480.0	4.9267940727
24540.0	4.7868915104
24600.0	4.8161960596
24660.0	5.1344481024
24720.0	4.8060527478
24780.0	4.8956577044
24840.0	5.0987144623
24900.0	5.0063390986
24960.0	4.8324459041
25020.0	4.7908847418
25080.0	4.8788702765
25140.0	5.0746131195
25200.0	4.8053024428
25260.0	4.9104124133
25320.0	4.6626464629
25380.0	4.9214366006
25440.0	4.8923389265
25500.0	5.2603980504
25560.0	5.1510680139
25620.0	5.2831332758
25680.0	5.2432453606
25740.0	5.1351228115
25800.0	5.2152741245
25860.0	4.6686089287
25920.0	4.5196228852
25980.0	5.0474767896
26040.0	4.6282802588
26100.0	4.3162938814
26160.0	4.5881635608
26220.0	4.6313056585
26280.0	4.6170782428
26340.0	4.8734398586
26400.0	4.8534346242
26460.0	5.1194317939
26520.0	4.9822768948
26580.0	4.5936721377
26640.0	4.2782906492
26700.0	4.3785196077
26760.0	4.7189611513
26820.0	4.0671689312
26880.0	3.907144411
26940.0	4.560516662
27000.0	4.1936385273
27060.0	4.1860573599
27120.0	4.163152641
27180.0	3.8842747236
27240.0	4.390627061
27300.0	4.3427451821
27360.0	3.8929158083
27420.0	3.9521908328
27480.0	3.976856846
27540.0	4.1348010055
27600.0	4.1729396965
27660.0	3.799608222
27720.0	4.3241207649
27780.0	4.1750556679
27840.0	4.1697067693
27900.0	3.9347215644
27960.0	4.0774888672
28020.0	4.0975782097
28080.0	3.8645475821
28140.0	4.0449680003
28200.0	4.0178689727
28260.0	3.7561952514
28320.0	3.5586811313
28380.0	3.3932989052
28440.0	3.4462390665
28500.0	3.5539655056
28560.0	3.4310711361
28620.0	3.4042166332
28680.0	3.401727777
28740.0	3.5256831897
28800.0	3.3420456398
28860.0	3.3713245632
28920.0	3.258809853
28980.0	3.2933913393
29040.0	3.161985881
29100.0	3.1814197841
29160.0	3.2293339486
29220.0	3.418429087
29280.0	3.1947217128
29340.0	2.9571003245
29400.0	3.4603417892
29460.0	3.2035194478
29520.0	3.5791945512
29580.0	3.2982189483
29640.0	3.4749242301
29700.0	3.2612767499
29760.0	3.3282927221
29820.0	3.229200654
29880.0	3.5020383326
29940.0	3.761584575
30000.0	3.7058572668
30060.0	3.8937059471
30120.0	3.783876485
30180.0	3.7050153621
30240.0	3.9282803943
30300.0	3.991162239
30360.0	4.0453284518
30420.0	4.3690744659
30480.0	4.0284614064
30540.0	4.5147480373
30600.0	4.3651777483
30660.0	4.3679897231
30720.0	4.4927208121
30780.0	4.2894655206
30840.0	4.5296325092
30900.0	4.5855678095
30960.0	4.5694777592
31020.0	4.4454853525
31080.0	4.2027820746
31140.0	4.5552278461
31200.0	4.4443345721
31260.0	4.3774153242
31320.0	4.33884389
31380.0	4.6377670773
31440.0	4.765873398
31500.0	4.7478600838
31560.0	4.6706017629
31620.0	4.8104455388
31680.0	4.8266180593
31740.0	4.8128896973
31800.0	5.2121590984
31860.0	4.8049667353
31920.0	4.9382470348
31980.0	4.4928965319
32040.0	4.6361795545
32100.0	4.4039172276
32160.0	4.36247071
32220.0	4.4358716365
32280.0	4.2625762332
32340.0	4.3864764038
32400.0	4.8412426491
32460.0	4.8135023982
32520.0	4.7417167604
32580.0	4.775234496
